"","t","do"
"1",2023-09-01 23:15:00,6.4
"2",2023-09-01 23:30:00,6.4
"3",2023-09-01 23:45:00,6.3
"4",2023-09-02 00:00:00,6.3
"5",2023-09-02 00:15:00,6.2
"6",2023-09-02 00:30:00,6.2
"7",2023-09-02 00:45:00,6.2
"8",2023-09-02 01:00:00,5.8
"9",2023-09-02 01:15:00,6.1
"10",2023-09-02 01:30:00,6
"11",2023-09-02 01:45:00,5.9
"12",2023-09-02 02:00:00,5.8
"13",2023-09-02 02:15:00,5.8
"14",2023-09-02 02:30:00,6
"15",2023-09-02 02:45:00,6
"16",2023-09-02 03:00:00,5.8
"17",2023-09-02 03:15:00,5.6
"18",2023-09-02 03:30:00,5.8
"19",2023-09-02 03:45:00,5.7
"20",2023-09-02 04:00:00,5.7
"21",2023-09-02 04:15:00,5.3
"22",2023-09-02 04:30:00,5.4
"23",2023-09-02 04:45:00,5.4
"24",2023-09-02 05:00:00,5.1
"25",2023-09-02 05:15:00,5.1
"26",2023-09-02 05:30:00,5.3
"27",2023-09-02 05:45:00,5.4
"28",2023-09-02 06:00:00,5.6
"29",2023-09-02 06:15:00,5.8
"30",2023-09-02 06:30:00,5.9
"31",2023-09-02 06:45:00,5.9
"32",2023-09-02 07:00:00,6
"33",2023-09-02 07:15:00,6
"34",2023-09-02 07:30:00,6
"35",2023-09-02 07:45:00,6
"36",2023-09-02 08:00:00,6.1
"37",2023-09-02 08:15:00,6.1
"38",2023-09-02 08:30:00,6
"39",2023-09-02 08:45:00,5.8
"40",2023-09-02 09:00:00,5.8
"41",2023-09-02 09:15:00,6
"42",2023-09-02 09:30:00,6
"43",2023-09-02 09:45:00,6
"44",2023-09-02 10:00:00,6
"45",2023-09-02 10:15:00,6
"46",2023-09-02 10:30:00,5.9
"47",2023-09-02 10:45:00,6
"48",2023-09-02 11:00:00,5.9
"49",2023-09-02 11:15:00,6
"50",2023-09-02 11:30:00,5.9
"51",2023-09-02 11:45:00,5.7
"52",2023-09-02 12:00:00,5.7
"53",2023-09-02 12:15:00,5.6
"54",2023-09-02 12:30:00,5.8
"55",2023-09-02 12:45:00,5.7
"56",2023-09-02 13:00:00,5.7
"57",2023-09-02 13:15:00,5.6
"58",2023-09-02 13:30:00,5.6
"59",2023-09-02 13:45:00,5.5
"60",2023-09-02 14:00:00,5.6
"61",2023-09-02 14:15:00,5.5
"62",2023-09-02 14:30:00,5
"63",2023-09-02 14:45:00,5.3
"64",2023-09-02 15:00:00,5.1
"65",2023-09-02 15:15:00,5.3
"66",2023-09-02 15:30:00,5.2
"67",2023-09-02 15:45:00,5.1
"68",2023-09-02 16:00:00,5
"69",2023-09-02 16:15:00,5.3
"70",2023-09-02 16:30:00,5.4
"71",2023-09-02 16:45:00,5.3
"72",2023-09-02 17:00:00,4.9
"73",2023-09-02 17:15:00,5.1
"74",2023-09-02 17:30:00,5.1
"75",2023-09-02 17:45:00,5
"76",2023-09-02 18:00:00,4.4
"77",2023-09-02 18:15:00,4.7
"78",2023-09-02 18:30:00,4.8
"79",2023-09-02 18:45:00,5
"80",2023-09-02 19:00:00,5
"81",2023-09-02 19:15:00,5.3
"82",2023-09-02 19:30:00,5.4
"83",2023-09-02 19:45:00,5.4
"84",2023-09-02 20:00:00,5.5
"85",2023-09-02 20:15:00,5.6
"86",2023-09-02 20:30:00,5.7
"87",2023-09-02 20:45:00,5.8
"88",2023-09-02 21:00:00,5.8
"89",2023-09-02 21:15:00,5.8
"90",2023-09-02 21:30:00,5.8
"91",2023-09-02 21:45:00,5.8
"92",2023-09-02 22:00:00,5.7
"93",2023-09-02 22:15:00,5.8
"94",2023-09-02 22:30:00,5.8
"95",2023-09-02 22:45:00,5.8
"96",2023-09-02 23:00:00,5.6
"97",2023-09-02 23:15:00,5.6
"98",2023-09-02 23:30:00,5.5
"99",2023-09-02 23:45:00,5.6
"100",2023-09-03 00:00:00,5.5
"101",2023-09-03 00:15:00,5.4
"102",2023-09-03 00:30:00,5.4
"103",2023-09-03 00:45:00,5.4
"104",2023-09-03 01:00:00,5.1
"105",2023-09-03 01:15:00,5.2
"106",2023-09-03 01:30:00,5.3
"107",2023-09-03 01:45:00,5.2
"108",2023-09-03 02:00:00,4.9
"109",2023-09-03 02:15:00,5.2
"110",2023-09-03 02:30:00,5.2
"111",2023-09-03 02:45:00,5.2
"112",2023-09-03 03:00:00,5.1
"113",2023-09-03 03:15:00,5
"114",2023-09-03 03:30:00,5.1
"115",2023-09-03 03:45:00,4.8
"116",2023-09-03 04:00:00,4.7
"117",2023-09-03 04:15:00,4.7
"118",2023-09-03 04:30:00,4.8
"119",2023-09-03 04:45:00,4.8
"120",2023-09-03 05:00:00,4.8
"121",2023-09-03 05:15:00,4.7
"122",2023-09-03 05:30:00,4.7
"123",2023-09-03 05:45:00,4.6
"124",2023-09-03 06:00:00,4.5
"125",2023-09-03 06:15:00,4.4
"126",2023-09-03 06:30:00,4.2
"127",2023-09-03 06:45:00,4
"128",2023-09-03 07:00:00,4.3
"129",2023-09-03 07:15:00,4.5
"130",2023-09-03 07:30:00,4.6
"131",2023-09-03 07:45:00,4.9
"132",2023-09-03 08:00:00,5
"133",2023-09-03 08:15:00,5.1
"134",2023-09-03 08:30:00,5.2
"135",2023-09-03 08:45:00,5.2
"136",2023-09-03 09:00:00,5.2
"137",2023-09-03 09:15:00,5.2
"138",2023-09-03 09:30:00,5.2
"139",2023-09-03 09:45:00,5
"140",2023-09-03 10:00:00,5.2
"141",2023-09-03 10:15:00,4.9
"142",2023-09-03 10:30:00,5.3
"143",2023-09-03 10:45:00,5.4
"144",2023-09-03 11:00:00,5.3
"145",2023-09-03 11:15:00,5.3
"146",2023-09-03 11:30:00,5.3
"147",2023-09-03 11:45:00,5.3
"148",2023-09-03 12:00:00,5.2
"149",2023-09-03 12:15:00,5.1
"150",2023-09-03 12:30:00,5.2
"151",2023-09-03 12:45:00,5
"152",2023-09-03 13:00:00,4.9
"153",2023-09-03 13:15:00,4.8
"154",2023-09-03 13:30:00,4.9
"155",2023-09-03 13:45:00,4.9
"156",2023-09-03 14:00:00,4.8
"157",2023-09-03 14:15:00,4.8
"158",2023-09-03 14:30:00,4.8
"159",2023-09-03 14:45:00,4.6
"160",2023-09-03 15:00:00,4.8
"161",2023-09-03 15:15:00,4.5
"162",2023-09-03 15:30:00,4.3
"163",2023-09-03 15:45:00,4.2
"164",2023-09-03 16:00:00,4.4
"165",2023-09-03 16:15:00,4.6
"166",2023-09-03 16:30:00,4.7
"167",2023-09-03 16:45:00,4.5
"168",2023-09-03 17:00:00,4.4
"169",2023-09-03 17:15:00,4.4
"170",2023-09-03 17:30:00,4.3
"171",2023-09-03 17:45:00,4.2
"172",2023-09-03 18:00:00,4.2
"173",2023-09-03 18:15:00,4.1
"174",2023-09-03 18:30:00,4.4
"175",2023-09-03 18:45:00,4.5
"176",2023-09-03 19:00:00,4.6
"177",2023-09-03 19:15:00,4.9
"178",2023-09-03 19:30:00,5
"179",2023-09-03 19:45:00,5.1
"180",2023-09-03 20:00:00,5.2
"181",2023-09-03 20:15:00,5.4
"182",2023-09-03 20:30:00,5.6
"183",2023-09-03 20:45:00,5.9
"184",2023-09-03 21:00:00,6
"185",2023-09-03 21:15:00,6.1
"186",2023-09-03 21:30:00,6.1
"187",2023-09-03 21:45:00,6.1
"188",2023-09-03 22:00:00,6
"189",2023-09-03 22:15:00,6
"190",2023-09-03 22:30:00,5.8
"191",2023-09-03 22:45:00,5.6
"192",2023-09-03 23:00:00,5.9
"193",2023-09-03 23:15:00,5.9
"194",2023-09-03 23:30:00,6
"195",2023-09-03 23:45:00,6
"196",2023-09-04 00:00:00,5.9
"197",2023-09-04 00:15:00,5.9
"198",2023-09-04 00:30:00,5.8
"199",2023-09-04 00:45:00,5.6
"200",2023-09-04 01:00:00,5.7
"201",2023-09-04 01:15:00,5.7
"202",2023-09-04 01:30:00,5.7
"203",2023-09-04 01:45:00,5.5
"204",2023-09-04 02:00:00,5.5
"205",2023-09-04 02:15:00,5.3
"206",2023-09-04 02:30:00,5.3
"207",2023-09-04 02:45:00,5.3
"208",2023-09-04 03:00:00,5.2
"209",2023-09-04 03:15:00,5.4
"210",2023-09-04 03:30:00,5.2
"211",2023-09-04 03:45:00,5.3
"212",2023-09-04 04:00:00,5.1
"213",2023-09-04 04:15:00,5.3
"214",2023-09-04 04:30:00,5.2
"215",2023-09-04 04:45:00,5.1
"216",2023-09-04 05:00:00,5.2
"217",2023-09-04 05:15:00,5.1
"218",2023-09-04 05:30:00,5.1
"219",2023-09-04 05:45:00,4.9
"220",2023-09-04 06:00:00,4.8
"221",2023-09-04 06:15:00,5
"222",2023-09-04 06:30:00,4.8
"223",2023-09-04 06:45:00,4.8
"224",2023-09-04 07:00:00,4.4
"225",2023-09-04 07:15:00,4.6
"226",2023-09-04 07:30:00,4.3
"227",2023-09-04 07:45:00,4.1
"228",2023-09-04 08:00:00,3.8
"229",2023-09-04 08:15:00,NA
"230",2023-09-04 08:30:00,4.1
"231",2023-09-04 08:45:00,4.3
"232",2023-09-04 09:00:00,4.5
"233",2023-09-04 09:15:00,4.5
"234",2023-09-04 09:30:00,4.6
"235",2023-09-04 09:45:00,4.8
"236",2023-09-04 10:00:00,4.8
"237",2023-09-04 10:15:00,4.8
"238",2023-09-04 10:30:00,5.1
