"","t","do"
"1",2025-09-01 09:15:00,3.2
"2",2025-09-01 09:30:00,3.2
"3",2025-09-01 09:45:00,3.2
"4",2025-09-01 10:00:00,3
"5",2025-09-01 10:15:00,3.3
"6",2025-09-01 10:30:00,3.3
"7",2025-09-01 10:45:00,3.3
"8",2025-09-01 11:00:00,3.2
"9",2025-09-01 11:15:00,3.1
"10",2025-09-01 11:30:00,3
"11",2025-09-01 11:45:00,2.9
"12",2025-09-01 12:00:00,2.7
"13",2025-09-01 12:15:00,2.8
"14",2025-09-01 12:30:00,2.6
"15",2025-09-01 12:45:00,2.5
"16",2025-09-01 13:00:00,2.1
"17",2025-09-01 13:15:00,1.9
"18",2025-09-01 13:30:00,2.2
"19",2025-09-01 13:45:00,1.9
"20",2025-09-01 14:00:00,1.9
"21",2025-09-01 14:15:00,1.9
"22",2025-09-01 14:30:00,1.6
"23",2025-09-01 14:45:00,1.7
"24",2025-09-01 15:00:00,1.5
"25",2025-09-01 15:15:00,1.3
"26",2025-09-01 15:30:00,1.3
"27",2025-09-01 15:45:00,1.9
"28",2025-09-01 16:00:00,1.9
"29",2025-09-01 16:15:00,1.8
"30",2025-09-01 16:30:00,1.9
"31",2025-09-01 16:45:00,1.9
"32",2025-09-01 17:00:00,1.8
"33",2025-09-01 17:15:00,1.8
"34",2025-09-01 17:30:00,2.1
"35",2025-09-01 17:45:00,1.8
"36",2025-09-01 18:00:00,2
"37",2025-09-01 18:15:00,2.1
"38",2025-09-01 18:30:00,2.2
"39",2025-09-01 18:45:00,2
"40",2025-09-01 19:00:00,1.8
"41",2025-09-01 19:15:00,1.7
"42",2025-09-01 19:30:00,1.6
"43",2025-09-01 19:45:00,1.5
"44",2025-09-01 20:00:00,1.5
"45",2025-09-01 20:15:00,1.4
"46",2025-09-01 20:30:00,1.2
"47",2025-09-01 20:45:00,1
"48",2025-09-01 21:00:00,0.9
"49",2025-09-01 21:15:00,1.2
"50",2025-09-01 21:30:00,1.8
"51",2025-09-01 21:45:00,2
"52",2025-09-01 22:00:00,1.9
"53",2025-09-01 22:15:00,1.9
"54",2025-09-01 22:30:00,2.1
"55",2025-09-01 22:45:00,2.3
"56",2025-09-01 23:00:00,2.3
"57",2025-09-01 23:15:00,2.6
"58",2025-09-01 23:30:00,2.7
"59",2025-09-01 23:45:00,2.9
"60",2025-09-02 00:00:00,3.5
"61",2025-09-02 00:15:00,4
"62",2025-09-02 00:30:00,4
"63",2025-09-02 00:45:00,4.1
"64",2025-09-02 01:00:00,4.3
"65",2025-09-02 01:15:00,4.3
"66",2025-09-02 01:30:00,4.3
"67",2025-09-02 01:45:00,4.3
"68",2025-09-02 02:00:00,4.2
"69",2025-09-02 02:15:00,4.3
"70",2025-09-02 02:30:00,4
"71",2025-09-02 02:45:00,4.2
"72",2025-09-02 03:00:00,4.1
"73",2025-09-02 03:15:00,3.8
"74",2025-09-02 03:30:00,3.6
"75",2025-09-02 03:45:00,3.9
"76",2025-09-02 04:00:00,4
"77",2025-09-02 04:15:00,3.9
"78",2025-09-02 04:30:00,3.8
"79",2025-09-02 04:45:00,4
"80",2025-09-02 05:00:00,4
"81",2025-09-02 05:15:00,4
"82",2025-09-02 05:30:00,3.9
"83",2025-09-02 05:45:00,3.9
"84",2025-09-02 06:00:00,3.8
"85",2025-09-02 06:15:00,3.8
"86",2025-09-02 06:30:00,3.8
"87",2025-09-02 06:45:00,3.7
"88",2025-09-02 07:00:00,3.7
"89",2025-09-02 07:15:00,3.6
"90",2025-09-02 07:30:00,3.6
"91",2025-09-02 07:45:00,3.6
"92",2025-09-02 08:00:00,3.6
"93",2025-09-02 08:15:00,3.6
"94",2025-09-02 08:30:00,3.5
"95",2025-09-02 08:45:00,3.6
"96",2025-09-02 09:00:00,3.5
"97",2025-09-02 09:15:00,3.5
"98",2025-09-02 09:30:00,3.6
"99",2025-09-02 09:45:00,3.6
"100",2025-09-02 10:00:00,3.6
"101",2025-09-02 10:15:00,3.6
"102",2025-09-02 10:30:00,3.6
"103",2025-09-02 10:45:00,3.6
"104",2025-09-02 11:00:00,3.6
"105",2025-09-02 11:15:00,3.7
"106",2025-09-02 11:30:00,3.6
"107",2025-09-02 11:45:00,3.6
"108",2025-09-02 12:00:00,3.6
"109",2025-09-02 12:15:00,3.4
"110",2025-09-02 12:30:00,3.4
"111",2025-09-02 12:45:00,3.1
"112",2025-09-02 13:00:00,3.3
"113",2025-09-02 13:15:00,2.8
"114",2025-09-02 13:30:00,2.7
"115",2025-09-02 13:45:00,2.9
"116",2025-09-02 14:00:00,2.4
"117",2025-09-02 14:15:00,2.5
"118",2025-09-02 14:30:00,2.6
"119",2025-09-02 14:45:00,2.4
"120",2025-09-02 15:00:00,2.1
"121",2025-09-02 15:15:00,2.2
"122",2025-09-02 15:30:00,2.8
"123",2025-09-02 15:45:00,3.3
"124",2025-09-02 16:00:00,3.8
"125",2025-09-02 16:15:00,4.4
"126",2025-09-02 16:30:00,4.3
"127",2025-09-02 16:45:00,4.8
"128",2025-09-02 17:00:00,4.8
"129",2025-09-02 17:15:00,4.9
"130",2025-09-02 17:30:00,5
