"","t","do"
"1",2024-11-24 09:15:00,5.9
"2",2024-11-24 09:30:00,5.9
"3",2024-11-24 09:45:00,5.9
"4",2024-11-24 10:00:00,5.9
"5",2024-11-24 10:15:00,5.8
"6",2024-11-24 10:30:00,5.8
"7",2024-11-24 10:45:00,5.8
"8",2024-11-24 11:00:00,5.8
"9",2024-11-24 11:15:00,5.7
"10",2024-11-24 11:30:00,5.7
"11",2024-11-24 11:45:00,5.7
"12",2024-11-24 12:00:00,5.6
"13",2024-11-24 12:15:00,5.6
"14",2024-11-24 12:30:00,5.6
"15",2024-11-24 12:45:00,5.6
"16",2024-11-24 13:00:00,5.6
"17",2024-11-24 13:15:00,5.5
"18",2024-11-24 13:30:00,5.5
"19",2024-11-24 13:45:00,5.5
"20",2024-11-24 14:00:00,5.5
"21",2024-11-24 14:15:00,5.4
"22",2024-11-24 14:30:00,5.4
"23",2024-11-24 14:45:00,5.4
"24",2024-11-24 15:00:00,5.4
"25",2024-11-24 15:15:00,5.4
"26",2024-11-24 15:30:00,5.4
"27",2024-11-24 15:45:00,5.4
"28",2024-11-24 16:00:00,5.5
"29",2024-11-24 16:15:00,5.5
"30",2024-11-24 16:30:00,5.5
"31",2024-11-24 16:45:00,5.5
"32",2024-11-24 17:00:00,5.5
"33",2024-11-24 17:15:00,5.5
"34",2024-11-24 17:30:00,5.5
"35",2024-11-24 17:45:00,5.5
"36",2024-11-24 18:00:00,5.5
"37",2024-11-24 18:15:00,5.5
"38",2024-11-24 18:30:00,5.5
"39",2024-11-24 18:45:00,5.5
"40",2024-11-24 19:00:00,5.5
"41",2024-11-24 19:15:00,5.5
"42",2024-11-24 19:30:00,5.5
"43",2024-11-24 19:45:00,5.5
"44",2024-11-24 20:00:00,5.5
"45",2024-11-24 20:15:00,5.5
"46",2024-11-24 20:30:00,5.5
"47",2024-11-24 20:45:00,5.5
"48",2024-11-24 21:00:00,5.5
"49",2024-11-24 21:15:00,5.5
"50",2024-11-24 21:30:00,5.6
"51",2024-11-24 21:45:00,5.6
"52",2024-11-24 22:00:00,5.6
"53",2024-11-24 22:15:00,5.6
"54",2024-11-24 22:30:00,5.6
"55",2024-11-24 22:45:00,5.6
"56",2024-11-24 23:00:00,5.6
"57",2024-11-24 23:15:00,5.6
"58",2024-11-24 23:30:00,5.6
"59",2024-11-24 23:45:00,5.6
"60",2024-11-25 00:00:00,5.5
"61",2024-11-25 00:15:00,5.5
"62",2024-11-25 00:30:00,5.5
"63",2024-11-25 00:45:00,5.5
"64",2024-11-25 01:00:00,5.5
"65",2024-11-25 01:15:00,5.5
"66",2024-11-25 01:30:00,5.5
"67",2024-11-25 01:45:00,5.4
"68",2024-11-25 02:00:00,5.4
"69",2024-11-25 02:15:00,5.4
"70",2024-11-25 02:30:00,5.4
"71",2024-11-25 02:45:00,5.4
"72",2024-11-25 03:00:00,5.4
"73",2024-11-25 03:15:00,5.4
"74",2024-11-25 03:30:00,5.4
"75",2024-11-25 03:45:00,5.4
"76",2024-11-25 04:00:00,5.4
"77",2024-11-25 04:15:00,5.4
"78",2024-11-25 04:30:00,5.4
"79",2024-11-25 04:45:00,5.4
"80",2024-11-25 05:00:00,5.4
"81",2024-11-25 05:15:00,5.4
"82",2024-11-25 05:30:00,5.4
"83",2024-11-25 05:45:00,5.4
"84",2024-11-25 06:00:00,5.3
"85",2024-11-25 06:15:00,5.3
"86",2024-11-25 06:30:00,5.3
"87",2024-11-25 06:45:00,5.3
"88",2024-11-25 07:00:00,5.3
"89",2024-11-25 07:15:00,5.3
"90",2024-11-25 07:30:00,5.3
"91",2024-11-25 07:45:00,5.3
"92",2024-11-25 08:00:00,5.3
"93",2024-11-25 08:15:00,5.3
"94",2024-11-25 08:30:00,5.3
"95",2024-11-25 08:45:00,5.4
"96",2024-11-25 09:00:00,5.4
"97",2024-11-25 09:15:00,5.4
"98",2024-11-25 09:30:00,5.4
"99",2024-11-25 09:45:00,5.4
"100",2024-11-25 10:00:00,5.4
"101",2024-11-25 10:15:00,5.4
"102",2024-11-25 10:30:00,5.4
"103",2024-11-25 10:45:00,5.4
"104",2024-11-25 11:00:00,5.3
"105",2024-11-25 11:15:00,5.3
"106",2024-11-25 11:30:00,5.3
"107",2024-11-25 11:45:00,5.3
"108",2024-11-25 12:00:00,5.3
"109",2024-11-25 12:15:00,5.2
"110",2024-11-25 12:30:00,5.2
"111",2024-11-25 12:45:00,5.2
"112",2024-11-25 13:00:00,5.1
"113",2024-11-25 13:15:00,5.1
"114",2024-11-25 13:30:00,5
"115",2024-11-25 13:45:00,5
