"","t","do"
"1",2025-02-14 09:15:00,10.4
"2",2025-02-14 09:30:00,10.4
"3",2025-02-14 09:45:00,10.4
"4",2025-02-14 10:00:00,10.4
"5",2025-02-14 10:15:00,10.4
"6",2025-02-14 10:30:00,10.4
"7",2025-02-14 10:45:00,10.4
"8",2025-02-14 11:00:00,10.4
"9",2025-02-14 11:15:00,10.4
"10",2025-02-14 11:30:00,10.4
"11",2025-02-14 11:45:00,10.4
"12",2025-02-14 12:00:00,10.4
"13",2025-02-14 12:15:00,10.4
"14",2025-02-14 12:30:00,10.4
"15",2025-02-14 12:45:00,10.4
"16",2025-02-14 13:00:00,10.4
"17",2025-02-14 13:15:00,10.4
"18",2025-02-14 13:30:00,10.4
"19",2025-02-14 13:45:00,10.4
"20",2025-02-14 14:00:00,10.3
"21",2025-02-14 14:15:00,10.3
"22",2025-02-14 14:30:00,10.3
"23",2025-02-14 14:45:00,10.3
"24",2025-02-14 15:00:00,10.3
"25",2025-02-14 15:15:00,10.3
"26",2025-02-14 15:30:00,10.3
"27",2025-02-14 15:45:00,10.3
"28",2025-02-14 16:00:00,10.3
"29",2025-02-14 16:15:00,10.3
"30",2025-02-14 16:30:00,10.3
"31",2025-02-14 16:45:00,10.3
"32",2025-02-14 17:00:00,10.3
"33",2025-02-14 17:15:00,10.3
"34",2025-02-14 17:30:00,10.3
"35",2025-02-14 17:45:00,10.3
"36",2025-02-14 18:00:00,10.3
"37",2025-02-14 18:15:00,10.3
"38",2025-02-14 18:30:00,10.3
"39",2025-02-14 18:45:00,10.3
"40",2025-02-14 19:00:00,10.2
"41",2025-02-14 19:15:00,10.2
"42",2025-02-14 19:30:00,10.2
"43",2025-02-14 19:45:00,10.2
"44",2025-02-14 20:00:00,10.2
"45",2025-02-14 20:15:00,10.2
"46",2025-02-14 20:30:00,10.2
"47",2025-02-14 20:45:00,10.2
"48",2025-02-14 21:00:00,10.2
"49",2025-02-14 21:15:00,10.2
"50",2025-02-14 21:30:00,10.2
"51",2025-02-14 21:45:00,10.2
"52",2025-02-14 22:00:00,10.2
"53",2025-02-14 22:15:00,10.2
"54",2025-02-14 22:30:00,10.2
"55",2025-02-14 22:45:00,10.2
"56",2025-02-14 23:00:00,10.2
"57",2025-02-14 23:15:00,10.2
"58",2025-02-14 23:30:00,10.2
"59",2025-02-14 23:45:00,10.2
"60",2025-02-15 00:00:00,10.2
"61",2025-02-15 00:15:00,10.2
"62",2025-02-15 00:30:00,10.2
"63",2025-02-15 00:45:00,10.2
"64",2025-02-15 01:00:00,10.2
"65",2025-02-15 01:15:00,10.2
"66",2025-02-15 01:30:00,10.2
"67",2025-02-15 01:45:00,10.2
"68",2025-02-15 02:00:00,10.2
"69",2025-02-15 02:15:00,10.2
"70",2025-02-15 02:30:00,10.2
"71",2025-02-15 02:45:00,10.2
"72",2025-02-15 03:00:00,10.2
"73",2025-02-15 03:15:00,10.2
"74",2025-02-15 03:30:00,10.2
"75",2025-02-15 03:45:00,10.2
"76",2025-02-15 04:00:00,10.2
"77",2025-02-15 04:15:00,10.2
"78",2025-02-15 04:30:00,10.2
"79",2025-02-15 04:45:00,10.1
"80",2025-02-15 05:00:00,10.1
"81",2025-02-15 05:15:00,10.1
"82",2025-02-15 05:30:00,10.1
"83",2025-02-15 05:45:00,10.1
"84",2025-02-15 06:00:00,10.1
"85",2025-02-15 06:15:00,10.1
"86",2025-02-15 06:30:00,10.1
"87",2025-02-15 06:45:00,10.1
"88",2025-02-15 07:00:00,10.1
"89",2025-02-15 07:15:00,10.1
"90",2025-02-15 07:30:00,10.1
"91",2025-02-15 07:45:00,10.1
"92",2025-02-15 08:00:00,10.1
"93",2025-02-15 08:15:00,10.1
"94",2025-02-15 08:30:00,10.1
"95",2025-02-15 08:45:00,10.1
"96",2025-02-15 09:00:00,10.1
"97",2025-02-15 09:15:00,10.1
"98",2025-02-15 09:30:00,10.1
"99",2025-02-15 09:45:00,10.1
"100",2025-02-15 10:00:00,10.1
"101",2025-02-15 10:15:00,10.1
"102",2025-02-15 10:30:00,10.1
"103",2025-02-15 10:45:00,10.1
"104",2025-02-15 11:00:00,10.1
"105",2025-02-15 11:15:00,10.1
"106",2025-02-15 11:30:00,10.1
"107",2025-02-15 11:45:00,10.1
"108",2025-02-15 12:00:00,10.1
"109",2025-02-15 12:15:00,10.1
"110",2025-02-15 12:30:00,10.1
"111",2025-02-15 12:45:00,10.1
"112",2025-02-15 13:00:00,10.1
"113",2025-02-15 13:15:00,10.1
"114",2025-02-15 13:30:00,10.1
"115",2025-02-15 13:45:00,10.1
"116",2025-02-15 14:00:00,10.1
"117",2025-02-15 14:15:00,10.1
"118",2025-02-15 14:30:00,10.1
"119",2025-02-15 14:45:00,10.1
"120",2025-02-15 15:00:00,10.1
"121",2025-02-15 15:15:00,10.1
"122",2025-02-15 15:30:00,10.1
"123",2025-02-15 15:45:00,10.1
"124",2025-02-15 16:00:00,10.1
"125",2025-02-15 16:15:00,10.1
"126",2025-02-15 16:30:00,10.1
"127",2025-02-15 16:45:00,10.1
"128",2025-02-15 17:00:00,10.1
"129",2025-02-15 17:15:00,10.1
"130",2025-02-15 17:30:00,10.1
