"","t","do"
"1",2025-10-24 09:15:00,6.8
"2",2025-10-24 09:30:00,6.8
"3",2025-10-24 09:45:00,6.8
"4",2025-10-24 10:00:00,6.8
"5",2025-10-24 10:15:00,6.8
"6",2025-10-24 10:30:00,6.8
"7",2025-10-24 10:45:00,6.8
"8",2025-10-24 11:00:00,6.8
"9",2025-10-24 11:15:00,6.8
"10",2025-10-24 11:30:00,6.7
"11",2025-10-24 11:45:00,6.9
"12",2025-10-24 12:00:00,6.9
"13",2025-10-24 12:15:00,6.8
"14",2025-10-24 12:30:00,6.8
"15",2025-10-24 12:45:00,6.8
"16",2025-10-24 13:00:00,6.9
"17",2025-10-24 13:15:00,6.8
"18",2025-10-24 13:30:00,6.9
"19",2025-10-24 13:45:00,6.8
"20",2025-10-24 14:00:00,6.9
"21",2025-10-24 14:15:00,7
"22",2025-10-24 14:30:00,6.8
"23",2025-10-24 14:45:00,6.8
"24",2025-10-24 15:00:00,6.8
"25",2025-10-24 15:15:00,7
"26",2025-10-24 15:30:00,7
"27",2025-10-24 15:45:00,7.1
"28",2025-10-24 16:00:00,7
"29",2025-10-24 16:15:00,7
"30",2025-10-24 16:30:00,7.2
"31",2025-10-24 16:45:00,7.4
"32",2025-10-24 17:00:00,7.3
"33",2025-10-24 17:15:00,7.3
"34",2025-10-24 17:30:00,7.2
"35",2025-10-24 17:45:00,7.3
"36",2025-10-24 18:00:00,7.3
"37",2025-10-24 18:15:00,7.3
"38",2025-10-24 18:30:00,7.3
"39",2025-10-24 18:45:00,7.3
"40",2025-10-24 19:00:00,7.3
"41",2025-10-24 19:15:00,7.3
"42",2025-10-24 19:30:00,7.3
"43",2025-10-24 19:45:00,7.2
"44",2025-10-24 20:00:00,7.2
"45",2025-10-24 20:15:00,7.1
"46",2025-10-24 20:30:00,7.1
"47",2025-10-24 20:45:00,7
"48",2025-10-24 21:00:00,7
"49",2025-10-24 21:15:00,7
"50",2025-10-24 21:30:00,6.9
"51",2025-10-24 21:45:00,6.9
"52",2025-10-24 22:00:00,6.8
"53",2025-10-24 22:15:00,6.8
"54",2025-10-24 22:30:00,6.6
"55",2025-10-24 22:45:00,6.7
"56",2025-10-24 23:00:00,6.8
"57",2025-10-24 23:15:00,6.8
"58",2025-10-24 23:30:00,6.8
"59",2025-10-24 23:45:00,6.7
"60",2025-10-25 00:00:00,6.7
"61",2025-10-25 00:15:00,6.8
"62",2025-10-25 00:30:00,6.8
"63",2025-10-25 00:45:00,6.8
"64",2025-10-25 01:00:00,6.8
"65",2025-10-25 01:15:00,6.8
"66",2025-10-25 01:30:00,6.8
"67",2025-10-25 01:45:00,6.8
"68",2025-10-25 02:00:00,6.8
"69",2025-10-25 02:15:00,6.8
"70",2025-10-25 02:30:00,6.8
"71",2025-10-25 02:45:00,6.8
"72",2025-10-25 03:00:00,6.9
"73",2025-10-25 03:15:00,6.8
"74",2025-10-25 03:30:00,6.9
"75",2025-10-25 03:45:00,6.9
"76",2025-10-25 04:00:00,6.9
"77",2025-10-25 04:15:00,6.9
"78",2025-10-25 04:30:00,7
"79",2025-10-25 04:45:00,7
"80",2025-10-25 05:00:00,7
"81",2025-10-25 05:15:00,7
"82",2025-10-25 05:30:00,7
"83",2025-10-25 05:45:00,7
"84",2025-10-25 06:00:00,7
"85",2025-10-25 06:15:00,7
"86",2025-10-25 06:30:00,7
"87",2025-10-25 06:45:00,6.9
"88",2025-10-25 07:00:00,6.9
"89",2025-10-25 07:15:00,6.9
"90",2025-10-25 07:30:00,6.9
"91",2025-10-25 07:45:00,6.8
"92",2025-10-25 08:00:00,6.8
"93",2025-10-25 08:15:00,6.8
"94",2025-10-25 08:30:00,6.7
"95",2025-10-25 08:45:00,6.7
"96",2025-10-25 09:00:00,6.6
"97",2025-10-25 09:15:00,6.6
"98",2025-10-25 09:30:00,6.7
"99",2025-10-25 09:45:00,6.8
"100",2025-10-25 10:00:00,7
"101",2025-10-25 10:15:00,7
"102",2025-10-25 10:30:00,7
"103",2025-10-25 10:45:00,7
"104",2025-10-25 11:00:00,7
"105",2025-10-25 11:15:00,7
"106",2025-10-25 11:30:00,6.9
"107",2025-10-25 11:45:00,6.9
"108",2025-10-25 12:00:00,6.8
"109",2025-10-25 12:15:00,6.9
"110",2025-10-25 12:30:00,6.8
"111",2025-10-25 12:45:00,6.9
"112",2025-10-25 13:00:00,6.9
"113",2025-10-25 13:15:00,6.9
"114",2025-10-25 13:30:00,6.9
"115",2025-10-25 13:45:00,7
"116",2025-10-25 14:00:00,7
"117",2025-10-25 14:15:00,6.9
"118",2025-10-25 14:30:00,7
"119",2025-10-25 14:45:00,7
"120",2025-10-25 15:00:00,7
