"","t","do"
"1",2026-07-13 09:15:00,5.6
"2",2026-07-13 09:30:00,5.6
"3",2026-07-13 09:45:00,5.5
"4",2026-07-13 10:00:00,5.4
"5",2026-07-13 10:15:00,5.5
"6",2026-07-13 10:30:00,5.4
"7",2026-07-13 10:45:00,5.4
"8",2026-07-13 11:00:00,5.3
"9",2026-07-13 11:15:00,5.4
"10",2026-07-13 11:30:00,5.3
"11",2026-07-13 11:45:00,5.3
"12",2026-07-13 12:00:00,5.3
"13",2026-07-13 12:15:00,5.2
"14",2026-07-13 12:30:00,5.3
"15",2026-07-13 12:45:00,5.2
"16",2026-07-13 13:00:00,5.3
"17",2026-07-13 13:15:00,5.3
"18",2026-07-13 13:30:00,5.2
"19",2026-07-13 13:45:00,5.2
"20",2026-07-13 14:00:00,5.2
"21",2026-07-13 14:15:00,5.3
"22",2026-07-13 14:30:00,5.4
"23",2026-07-13 14:45:00,5.4
"24",2026-07-13 15:00:00,5.2
"25",2026-07-13 15:15:00,5.3
"26",2026-07-13 15:30:00,5.3
"27",2026-07-13 15:45:00,5.3
"28",2026-07-13 16:00:00,5.2
"29",2026-07-13 16:15:00,5.1
"30",2026-07-13 16:30:00,5
"31",2026-07-13 16:45:00,5
"32",2026-07-13 17:00:00,4.8
"33",2026-07-13 17:15:00,4.8
"34",2026-07-13 17:30:00,4.7
"35",2026-07-13 17:45:00,4.4
"36",2026-07-13 18:00:00,4.3
"37",2026-07-13 18:15:00,3.9
"38",2026-07-13 18:30:00,4.5
"39",2026-07-13 18:45:00,4.6
"40",2026-07-13 19:00:00,4.6
"41",2026-07-13 19:15:00,4.8
"42",2026-07-13 19:30:00,5.5
"43",2026-07-13 19:45:00,5.7
"44",2026-07-13 20:00:00,6
"45",2026-07-13 20:15:00,6
"46",2026-07-13 20:30:00,5.9
"47",2026-07-13 20:45:00,5.7
"48",2026-07-13 21:00:00,5.7
"49",2026-07-13 21:15:00,5
"50",2026-07-13 21:30:00,5.4
"51",2026-07-13 21:45:00,5.3
"52",2026-07-13 22:00:00,5.4
"53",2026-07-13 22:15:00,5.4
"54",2026-07-13 22:30:00,5.4
"55",2026-07-13 22:45:00,5.3
"56",2026-07-13 23:00:00,5.2
"57",2026-07-13 23:15:00,5.1
"58",2026-07-13 23:30:00,5.1
"59",2026-07-13 23:45:00,5
"60",2026-07-14 00:00:00,5
"61",2026-07-14 00:15:00,4.9
"62",2026-07-14 00:30:00,4.8
"63",2026-07-14 00:45:00,4.6
"64",2026-07-14 01:00:00,4.4
"65",2026-07-14 01:15:00,4.2
"66",2026-07-14 01:30:00,4.1
"67",2026-07-14 01:45:00,4
"68",2026-07-14 02:00:00,4.2
"69",2026-07-14 02:15:00,4.3
"70",2026-07-14 02:30:00,4.4
"71",2026-07-14 02:45:00,4.8
"72",2026-07-14 03:00:00,4.9
"73",2026-07-14 03:15:00,5
"74",2026-07-14 03:30:00,5.1
"75",2026-07-14 03:45:00,5.2
"76",2026-07-14 04:00:00,5.3
"77",2026-07-14 04:15:00,5.3
"78",2026-07-14 04:30:00,5.3
"79",2026-07-14 04:45:00,5.3
"80",2026-07-14 05:00:00,5.3
"81",2026-07-14 05:15:00,5.3
"82",2026-07-14 05:30:00,5.3
