"","t","do"
"1",2026-07-14 09:15:00,5.2
"2",2026-07-14 09:30:00,5.2
"3",2026-07-14 09:45:00,5.2
"4",2026-07-14 10:00:00,5.2
"5",2026-07-14 10:15:00,5.2
"6",2026-07-14 10:30:00,5.2
"7",2026-07-14 10:45:00,5.1
"8",2026-07-14 11:00:00,5
"9",2026-07-14 11:15:00,5
"10",2026-07-14 11:30:00,5
"11",2026-07-14 11:45:00,5
"12",2026-07-14 12:00:00,4.9
"13",2026-07-14 12:15:00,4.8
"14",2026-07-14 12:30:00,5
"15",2026-07-14 12:45:00,4.9
"16",2026-07-14 13:00:00,4.9
"17",2026-07-14 13:15:00,5
"18",2026-07-14 13:30:00,5
"19",2026-07-14 13:45:00,4.9
"20",2026-07-14 14:00:00,5
"21",2026-07-14 14:15:00,5
"22",2026-07-14 14:30:00,5
"23",2026-07-14 14:45:00,5
"24",2026-07-14 15:00:00,5.1
"25",2026-07-14 15:15:00,5.2
"26",2026-07-14 15:30:00,5.2
"27",2026-07-14 15:45:00,5.2
"28",2026-07-14 16:00:00,5.2
"29",2026-07-14 16:15:00,5.2
"30",2026-07-14 16:30:00,5.2
"31",2026-07-14 16:45:00,5.2
"32",2026-07-14 17:00:00,5.1
"33",2026-07-14 17:15:00,5
"34",2026-07-14 17:30:00,4.9
"35",2026-07-14 17:45:00,4.8
"36",2026-07-14 18:00:00,4.6
"37",2026-07-14 18:15:00,4.5
"38",2026-07-14 18:30:00,4.2
"39",2026-07-14 18:45:00,4.3
"40",2026-07-14 19:00:00,3.9
"41",2026-07-14 19:15:00,4.1
"42",2026-07-14 19:30:00,4.3
"43",2026-07-14 19:45:00,4.5
"44",2026-07-14 20:00:00,5.7
"45",2026-07-14 20:15:00,5.7
"46",2026-07-14 20:30:00,6.2
"47",2026-07-14 20:45:00,6.1
"48",2026-07-14 21:00:00,5.7
"49",2026-07-14 21:15:00,6
"50",2026-07-14 21:30:00,5.5
"51",2026-07-14 21:45:00,5.5
"52",2026-07-14 22:00:00,4.8
"53",2026-07-14 22:15:00,4.7
"54",2026-07-14 22:30:00,5.6
"55",2026-07-14 22:45:00,5.8
"56",2026-07-14 23:00:00,5.7
"57",2026-07-14 23:15:00,5.6
"58",2026-07-14 23:30:00,5.4
"59",2026-07-14 23:45:00,5.2
"60",2026-07-15 00:00:00,5.2
"61",2026-07-15 00:15:00,5.2
"62",2026-07-15 00:30:00,5.2
"63",2026-07-15 00:45:00,5.1
"64",2026-07-15 01:00:00,5.1
"65",2026-07-15 01:15:00,4.9
"66",2026-07-15 01:30:00,4.8
"67",2026-07-15 01:45:00,4.8
"68",2026-07-15 02:00:00,4.6
"69",2026-07-15 02:15:00,4.5
"70",2026-07-15 02:30:00,4.4
"71",2026-07-15 02:45:00,4.4
"72",2026-07-15 03:00:00,4.3
"73",2026-07-15 03:15:00,4.4
"74",2026-07-15 03:30:00,4.7
"75",2026-07-15 03:45:00,4.8
"76",2026-07-15 04:00:00,4.9
"77",2026-07-15 04:15:00,5
"78",2026-07-15 04:30:00,5.1
"79",2026-07-15 04:45:00,5
"80",2026-07-15 05:00:00,5.2
"81",2026-07-15 05:15:00,5.2
"82",2026-07-15 05:30:00,5.2
"83",2026-07-15 05:45:00,5.2
"84",2026-07-15 06:00:00,5.1
"85",2026-07-15 06:15:00,5
"86",2026-07-15 06:30:00,5.1
"87",2026-07-15 06:45:00,5
"88",2026-07-15 07:00:00,5
"89",2026-07-15 07:15:00,5
"90",2026-07-15 07:30:00,5
"91",2026-07-15 07:45:00,5
"92",2026-07-15 08:00:00,5
"93",2026-07-15 08:15:00,4.9
"94",2026-07-15 08:30:00,5
"95",2026-07-15 08:45:00,5
"96",2026-07-15 09:00:00,5
"97",2026-07-15 09:15:00,4.9
"98",2026-07-15 09:30:00,5
"99",2026-07-15 09:45:00,4.7
"100",2026-07-15 10:00:00,4.7
"101",2026-07-15 10:15:00,4.8
"102",2026-07-15 10:30:00,4.7
"103",2026-07-15 10:45:00,4.8
"104",2026-07-15 11:00:00,4.8
"105",2026-07-15 11:15:00,4.8
"106",2026-07-15 11:30:00,4.8
"107",2026-07-15 11:45:00,4.7
"108",2026-07-15 12:00:00,4.6
"109",2026-07-15 12:15:00,4.6
"110",2026-07-15 12:30:00,4.6
"111",2026-07-15 12:45:00,4.7
"112",2026-07-15 13:00:00,4.8
"113",2026-07-15 13:15:00,4.8
"114",2026-07-15 13:30:00,4.8
"115",2026-07-15 13:45:00,4.8
"116",2026-07-15 14:00:00,4.8
"117",2026-07-15 14:15:00,4.8
"118",2026-07-15 14:30:00,4.9
"119",2026-07-15 14:45:00,4.9
"120",2026-07-15 15:00:00,4.9
"121",2026-07-15 15:15:00,5
"122",2026-07-15 15:30:00,5
"123",2026-07-15 15:45:00,5
"124",2026-07-15 16:00:00,5
"125",2026-07-15 16:15:00,5.1
"126",2026-07-15 16:30:00,4.9
"127",2026-07-15 16:45:00,5
"128",2026-07-15 17:00:00,5
"129",2026-07-15 17:15:00,5
"130",2026-07-15 17:30:00,4.9
"131",2026-07-15 17:45:00,4.8
"132",2026-07-15 18:00:00,4.7
"133",2026-07-15 18:15:00,4.6
"134",2026-07-15 18:30:00,4.5
"135",2026-07-15 18:45:00,4.3
"136",2026-07-15 19:00:00,4.2
"137",2026-07-15 19:15:00,4.3
"138",2026-07-15 19:30:00,5
"139",2026-07-15 19:45:00,5.3
"140",2026-07-15 20:00:00,5.5
