"","t","do"
"1",2025-06-30 09:30:00,5
"2",2025-06-30 09:45:00,5.3
"3",2025-06-30 10:00:00,5.2
"4",2025-06-30 10:15:00,5.2
"5",2025-06-30 10:30:00,5.2
"6",2025-06-30 10:45:00,5.2
"7",2025-06-30 11:30:00,5.3
"8",2025-06-30 11:45:00,5.3
"9",2025-06-30 12:00:00,5
"10",2025-06-30 12:15:00,5
"11",2025-06-30 12:30:00,5
"12",2025-06-30 12:45:00,5.2
"13",2025-06-30 13:00:00,5.2
"14",2025-06-30 13:15:00,5.4
"15",2025-06-30 13:30:00,4.9
"16",2025-06-30 13:45:00,5.4
"17",2025-06-30 14:00:00,5.2
"18",2025-06-30 14:15:00,5.2
"19",2025-06-30 14:30:00,5.3
"20",2025-06-30 14:45:00,5.3
"21",2025-06-30 15:00:00,5.3
"22",2025-06-30 15:15:00,5.3
"23",2025-06-30 15:30:00,5
"24",2025-06-30 15:45:00,5.3
"25",2025-06-30 16:00:00,5.1
"26",2025-06-30 16:15:00,5.2
"27",2025-06-30 16:30:00,5.3
"28",2025-06-30 16:45:00,5.3
"29",2025-06-30 17:00:00,5.1
"30",2025-06-30 17:15:00,5.2
"31",2025-06-30 17:30:00,5.3
"32",2025-06-30 17:45:00,5.2
"33",2025-06-30 18:00:00,5.3
"34",2025-06-30 18:15:00,5.2
"35",2025-06-30 18:30:00,5.2
"36",2025-06-30 18:45:00,5.1
"37",2025-06-30 19:00:00,5
"38",2025-06-30 19:15:00,5.2
"39",2025-06-30 19:30:00,5.1
"40",2025-06-30 19:45:00,5.1
"41",2025-06-30 20:00:00,5
"42",2025-06-30 20:15:00,5
"43",2025-06-30 20:30:00,4.9
"44",2025-06-30 20:45:00,4.8
"45",2025-06-30 21:15:00,4.8
"46",2025-06-30 21:30:00,4.7
"47",2025-06-30 21:45:00,4.6
"48",2025-06-30 22:00:00,4.5
"49",2025-06-30 22:15:00,4.5
"50",2025-06-30 22:30:00,5.2
"51",2025-06-30 22:45:00,5.2
"52",2025-06-30 23:00:00,5.4
"53",2025-06-30 23:15:00,5.3
"54",2025-06-30 23:30:00,5.3
"55",2025-06-30 23:45:00,5.4
"56",2025-07-01 00:00:00,5.6
"57",2025-07-01 00:15:00,5.6
"58",2025-07-01 00:30:00,5.6
"59",2025-07-01 00:45:00,5.8
"60",2025-07-01 01:00:00,5.8
"61",2025-07-01 01:15:00,5.8
"62",2025-07-01 01:30:00,5.6
"63",2025-07-01 01:45:00,5.5
"64",2025-07-01 02:00:00,5.4
"65",2025-07-01 02:15:00,5.3
"66",2025-07-01 02:30:00,4.6
"67",2025-07-01 02:45:00,5.2
"68",2025-07-01 03:00:00,5
"69",2025-07-01 03:15:00,5.4
"70",2025-07-01 03:30:00,5.1
"71",2025-07-01 03:45:00,5.3
"72",2025-07-01 04:00:00,5.1
"73",2025-07-01 04:15:00,5.4
"74",2025-07-01 04:30:00,5.3
"75",2025-07-01 04:45:00,5.2
"76",2025-07-01 05:00:00,5.4
"77",2025-07-01 05:15:00,5.4
"78",2025-07-01 05:30:00,5.3
"79",2025-07-01 05:45:00,5.4
"80",2025-07-01 06:00:00,5.3
"81",2025-07-01 06:15:00,5.4
"82",2025-07-01 06:30:00,5.3
"83",2025-07-01 06:45:00,5.3
"84",2025-07-01 07:00:00,5.1
"85",2025-07-01 07:15:00,5
"86",2025-07-01 07:30:00,4.9
"87",2025-07-01 07:45:00,5.1
"88",2025-07-01 08:00:00,5
"89",2025-07-01 08:15:00,5
"90",2025-07-01 08:30:00,4.8
"91",2025-07-01 08:45:00,4.8
"92",2025-07-01 09:00:00,5
"93",2025-07-01 09:30:00,5.3
"94",2025-07-01 09:45:00,5.2
"95",2025-07-01 10:00:00,5.8
"96",2025-07-01 10:15:00,5.6
"97",2025-07-01 10:30:00,5.7
"98",2025-07-01 10:45:00,5.7
"99",2025-07-01 11:00:00,5.7
"100",2025-07-01 11:30:00,6
"101",2025-07-01 11:45:00,6
"102",2025-07-01 12:00:00,6.1
"103",2025-07-01 12:15:00,6.1
"104",2025-07-01 12:30:00,5.9
"105",2025-07-01 12:45:00,5.4
"106",2025-07-01 13:15:00,5.8
"107",2025-07-01 13:30:00,5.9
"108",2025-07-01 13:45:00,6.2
"109",2025-07-01 14:00:00,6
"110",2025-07-01 14:15:00,6
"111",2025-07-01 14:30:00,5.8
"112",2025-07-01 14:45:00,5.6
"113",2025-07-01 15:00:00,6.2
"114",2025-07-01 15:15:00,6.1
"115",2025-07-01 15:30:00,6.3
"116",2025-07-01 15:45:00,6.3
"117",2025-07-01 16:00:00,6.5
"118",2025-07-01 16:15:00,6.5
"119",2025-07-01 16:30:00,6.5
"120",2025-07-01 16:45:00,6.4
"121",2025-07-01 17:15:00,6.4
"122",2025-07-01 17:30:00,6.5
"123",2025-07-01 17:45:00,6.6
"124",2025-07-01 18:00:00,6.3
"125",2025-07-01 18:15:00,6.4
"126",2025-07-01 18:30:00,6.3
"127",2025-07-01 18:45:00,5.8
"128",2025-07-01 19:00:00,5.5
"129",2025-07-01 19:15:00,5.4
"130",2025-07-01 19:30:00,5.8
"131",2025-07-01 19:45:00,6
"132",2025-07-01 20:00:00,6
"133",2025-07-01 20:15:00,5.6
"134",2025-07-01 20:30:00,5.5
"135",2025-07-01 20:45:00,5.6
"136",2025-07-01 21:15:00,5.5
"137",2025-07-01 21:30:00,5.6
"138",2025-07-01 21:45:00,5.1
"139",2025-07-01 22:00:00,5.3
"140",2025-07-01 22:15:00,5.4
"141",2025-07-01 22:30:00,5.9
"142",2025-07-01 22:45:00,6
"143",2025-07-01 23:15:00,6.1
"144",2025-07-01 23:30:00,6
"145",2025-07-01 23:45:00,6
"146",2025-07-02 00:00:00,6.1
"147",2025-07-02 00:15:00,6.2
"148",2025-07-02 00:30:00,6.3
"149",2025-07-02 00:45:00,6.4
"150",2025-07-02 01:15:00,6.4
"151",2025-07-02 01:30:00,6.3
"152",2025-07-02 01:45:00,6.3
"153",2025-07-02 02:00:00,6.2
"154",2025-07-02 02:15:00,6.2
"155",2025-07-02 02:30:00,6.1
"156",2025-07-02 02:45:00,6
"157",2025-07-02 03:00:00,5.8
"158",2025-07-02 03:15:00,5.6
"159",2025-07-02 03:30:00,5.4
"160",2025-07-02 03:45:00,5.9
"161",2025-07-02 04:00:00,5.9
"162",2025-07-02 04:15:00,5.9
"163",2025-07-02 04:30:00,5.9
"164",2025-07-02 04:45:00,5.9
"165",2025-07-02 05:00:00,6
"166",2025-07-02 05:15:00,6
"167",2025-07-02 05:30:00,5.9
"168",2025-07-02 05:45:00,5.9
"169",2025-07-02 06:00:00,5.8
"170",2025-07-02 06:15:00,5.8
"171",2025-07-02 06:30:00,5.8
