"","t","do"
"1",2025-10-12 09:15:00,7.2
"2",2025-10-12 09:30:00,7.1
"3",2025-10-12 09:45:00,7.1
"4",2025-10-12 10:00:00,7.1
"5",2025-10-12 10:15:00,7.1
"6",2025-10-12 10:30:00,7.1
"7",2025-10-12 10:45:00,7.1
"8",2025-10-12 11:00:00,7
"9",2025-10-12 11:15:00,7
"10",2025-10-12 11:30:00,7.1
"11",2025-10-12 11:45:00,7.1
"12",2025-10-12 12:00:00,7.1
"13",2025-10-12 12:15:00,7.1
"14",2025-10-12 12:30:00,7.2
"15",2025-10-12 12:45:00,7.2
"16",2025-10-12 13:00:00,7.2
"17",2025-10-12 13:15:00,7.2
"18",2025-10-12 13:30:00,7.3
"19",2025-10-12 13:45:00,7.3
"20",2025-10-12 14:00:00,7.3
"21",2025-10-12 14:15:00,7.4
"22",2025-10-12 14:30:00,7.5
"23",2025-10-12 14:45:00,7.5
"24",2025-10-12 15:00:00,7.4
"25",2025-10-12 15:15:00,7.3
"26",2025-10-12 15:30:00,7.3
"27",2025-10-12 15:45:00,7.2
"28",2025-10-12 16:00:00,7.2
"29",2025-10-12 16:15:00,7.4
"30",2025-10-12 16:30:00,7.2
"31",2025-10-12 16:45:00,7.4
"32",2025-10-12 17:00:00,7.5
"33",2025-10-12 17:15:00,7.4
"34",2025-10-12 17:30:00,7.3
"35",2025-10-12 17:45:00,7.3
"36",2025-10-12 18:00:00,7.3
"37",2025-10-12 18:15:00,7.2
"38",2025-10-12 18:30:00,7.2
"39",2025-10-12 18:45:00,7.3
"40",2025-10-12 19:00:00,7.6
"41",2025-10-12 19:15:00,7.7
"42",2025-10-12 19:30:00,7.7
"43",2025-10-12 19:45:00,7.8
"44",2025-10-12 20:00:00,7.8
"45",2025-10-12 20:15:00,7.8
"46",2025-10-12 20:30:00,7.9
"47",2025-10-12 20:45:00,7.8
"48",2025-10-12 21:00:00,7.7
"49",2025-10-12 21:15:00,7.7
"50",2025-10-12 21:30:00,7.7
"51",2025-10-12 21:45:00,7.7
"52",2025-10-12 22:00:00,7.7
"53",2025-10-12 22:15:00,7.7
"54",2025-10-12 22:30:00,7.7
"55",2025-10-12 22:45:00,7.7
"56",2025-10-12 23:00:00,7.6
"57",2025-10-12 23:15:00,7.6
"58",2025-10-12 23:30:00,7.5
"59",2025-10-12 23:45:00,7.5
"60",2025-10-13 00:00:00,7.5
"61",2025-10-13 00:15:00,7.5
"62",2025-10-13 00:30:00,7.4
"63",2025-10-13 00:45:00,7.4
"64",2025-10-13 01:00:00,7.4
"65",2025-10-13 01:15:00,7.4
"66",2025-10-13 01:30:00,7.3
"67",2025-10-13 01:45:00,7.3
"68",2025-10-13 02:00:00,7.3
"69",2025-10-13 02:15:00,7.3
"70",2025-10-13 02:30:00,7.4
"71",2025-10-13 02:45:00,7.3
"72",2025-10-13 03:00:00,7.3
"73",2025-10-13 03:15:00,7.3
"74",2025-10-13 03:30:00,7.3
"75",2025-10-13 03:45:00,7.3
"76",2025-10-13 04:00:00,7.3
"77",2025-10-13 04:15:00,7.3
"78",2025-10-13 04:30:00,7.3
"79",2025-10-13 04:45:00,7.2
"80",2025-10-13 05:00:00,7.2
"81",2025-10-13 05:15:00,7.2
"82",2025-10-13 05:30:00,7.2
"83",2025-10-13 05:45:00,7.2
"84",2025-10-13 06:00:00,7.2
"85",2025-10-13 06:15:00,7.2
"86",2025-10-13 06:30:00,7.2
"87",2025-10-13 06:45:00,7.2
"88",2025-10-13 07:00:00,7.2
"89",2025-10-13 07:15:00,7.1
"90",2025-10-13 07:30:00,7.1
"91",2025-10-13 07:45:00,7.1
"92",2025-10-13 08:00:00,7.1
"93",2025-10-13 08:15:00,7
"94",2025-10-13 08:30:00,7
"95",2025-10-13 08:45:00,7
"96",2025-10-13 09:00:00,7.1
"97",2025-10-13 09:15:00,7.2
"98",2025-10-13 09:30:00,7.2
"99",2025-10-13 09:45:00,7.2
"100",2025-10-13 10:00:00,7.1
"101",2025-10-13 10:15:00,7.2
"102",2025-10-13 10:30:00,7.3
"103",2025-10-13 10:45:00,7.2
"104",2025-10-13 11:00:00,7.2
"105",2025-10-13 11:15:00,7.3
"106",2025-10-13 11:30:00,7.3
"107",2025-10-13 11:45:00,7.4
"108",2025-10-13 12:00:00,7.4
"109",2025-10-13 12:15:00,7.5
"110",2025-10-13 12:30:00,7.5
"111",2025-10-13 12:45:00,7.5
"112",2025-10-13 13:00:00,7.6
"113",2025-10-13 13:15:00,7.6
"114",2025-10-13 13:30:00,7.6
"115",2025-10-13 13:45:00,7.6
"116",2025-10-13 14:00:00,7.7
"117",2025-10-13 14:15:00,7.7
"118",2025-10-13 14:30:00,7.7
"119",2025-10-13 14:45:00,7.8
"120",2025-10-13 15:00:00,7.8
"121",2025-10-13 15:15:00,7.8
"122",2025-10-13 15:30:00,7.8
"123",2025-10-13 15:45:00,7.8
"124",2025-10-13 16:00:00,7.8
"125",2025-10-13 16:15:00,7.8
"126",2025-10-13 16:30:00,7.7
"127",2025-10-13 16:45:00,7.7
"128",2025-10-13 17:00:00,7.7
"129",2025-10-13 17:15:00,7.8
"130",2025-10-13 17:30:00,7.8
"131",2025-10-13 17:45:00,7.8
"132",2025-10-13 18:00:00,7.8
"133",2025-10-13 18:15:00,7.8
"134",2025-10-13 18:30:00,7.8
"135",2025-10-13 18:45:00,7.8
"136",2025-10-13 19:00:00,7.8
"137",2025-10-13 19:15:00,7.6
"138",2025-10-13 19:30:00,7.7
"139",2025-10-13 19:45:00,7.8
"140",2025-10-13 20:00:00,7.8
"141",2025-10-13 20:15:00,7.8
"142",2025-10-13 20:30:00,7.8
"143",2025-10-13 20:45:00,7.8
"144",2025-10-13 21:00:00,7.8
"145",2025-10-13 21:15:00,7.8
"146",2025-10-13 21:30:00,7.8
"147",2025-10-13 21:45:00,7.8
"148",2025-10-13 22:00:00,7.8
"149",2025-10-13 22:15:00,7.8
"150",2025-10-13 22:30:00,7.8
"151",2025-10-13 22:45:00,7.7
"152",2025-10-13 23:00:00,7.7
"153",2025-10-13 23:15:00,7.7
"154",2025-10-13 23:30:00,7.7
"155",2025-10-13 23:45:00,7.7
"156",2025-10-14 00:00:00,7.7
"157",2025-10-14 00:15:00,7.6
"158",2025-10-14 00:30:00,7.6
"159",2025-10-14 00:45:00,7.6
"160",2025-10-14 01:00:00,7.6
"161",2025-10-14 01:15:00,7.6
"162",2025-10-14 01:30:00,7.6
"163",2025-10-14 01:45:00,7.6
"164",2025-10-14 02:00:00,7.6
"165",2025-10-14 02:15:00,7.6
"166",2025-10-14 02:30:00,7.5
"167",2025-10-14 02:45:00,7.5
"168",2025-10-14 03:00:00,7.5
"169",2025-10-14 03:15:00,7.6
"170",2025-10-14 03:30:00,7.6
"171",2025-10-14 03:45:00,7.6
"172",2025-10-14 04:00:00,7.6
"173",2025-10-14 04:15:00,7.5
"174",2025-10-14 04:30:00,7.5
"175",2025-10-14 04:45:00,7.5
"176",2025-10-14 05:00:00,7.4
"177",2025-10-14 05:15:00,7.4
"178",2025-10-14 05:30:00,7.4
"179",2025-10-14 05:45:00,7.4
"180",2025-10-14 06:00:00,7.3
"181",2025-10-14 06:15:00,7.3
"182",2025-10-14 06:30:00,7.4
"183",2025-10-14 06:45:00,7.3
"184",2025-10-14 07:00:00,7.4
"185",2025-10-14 07:15:00,7.3
"186",2025-10-14 07:30:00,7.4
"187",2025-10-14 07:45:00,7.4
"188",2025-10-14 08:00:00,7.4
"189",2025-10-14 08:15:00,7.4
"190",2025-10-14 08:30:00,7.4
"191",2025-10-14 08:45:00,7.4
"192",2025-10-14 09:00:00,7.4
"193",2025-10-14 09:15:00,7.4
"194",2025-10-14 09:30:00,7.3
"195",2025-10-14 09:45:00,7.3
"196",2025-10-14 10:00:00,7.3
"197",2025-10-14 10:15:00,7.3
"198",2025-10-14 10:30:00,7.4
"199",2025-10-14 10:45:00,7.4
"200",2025-10-14 11:00:00,7.3
"201",2025-10-14 11:15:00,7.3
"202",2025-10-14 11:30:00,7.3
"203",2025-10-14 11:45:00,7.3
"204",2025-10-14 12:00:00,7.3
"205",2025-10-14 12:15:00,7.3
"206",2025-10-14 12:30:00,7.2
"207",2025-10-14 12:45:00,7.2
"208",2025-10-14 13:00:00,7
"209",2025-10-14 13:15:00,7.1
"210",2025-10-14 13:30:00,7.3
"211",2025-10-14 13:45:00,7.4
"212",2025-10-14 14:00:00,7.5
"213",2025-10-14 14:15:00,7.4
"214",2025-10-14 14:30:00,7.4
"215",2025-10-14 14:45:00,7.4
"216",2025-10-14 15:00:00,7.4
"217",2025-10-14 15:15:00,7.4
"218",2025-10-14 15:30:00,7.4
"219",2025-10-14 15:45:00,7.4
"220",2025-10-14 16:00:00,7.4
"221",2025-10-14 16:15:00,7.4
"222",2025-10-14 16:30:00,7.4
"223",2025-10-14 16:45:00,7.4
"224",2025-10-14 17:00:00,7.4
"225",2025-10-14 17:15:00,7.3
"226",2025-10-14 17:30:00,7.3
"227",2025-10-14 17:45:00,7.4
"228",2025-10-14 18:00:00,7.4
"229",2025-10-14 18:15:00,7.4
"230",2025-10-14 18:30:00,7.3
"231",2025-10-14 18:45:00,7.4
"232",2025-10-14 19:00:00,7.3
"233",2025-10-14 19:15:00,7.3
"234",2025-10-14 19:30:00,7.3
"235",2025-10-14 19:45:00,7.2
"236",2025-10-14 20:00:00,7.3
"237",2025-10-14 20:15:00,7.2
"238",2025-10-14 20:30:00,7.1
"239",2025-10-14 20:45:00,7.1
"240",2025-10-14 21:00:00,7.2
"241",2025-10-14 21:15:00,7.1
"242",2025-10-14 21:30:00,7
"243",2025-10-14 21:45:00,7.1
"244",2025-10-14 22:00:00,6.9
"245",2025-10-14 22:15:00,6.9
"246",2025-10-15 00:30:00,7.4
"247",2025-10-15 00:45:00,7.4
"248",2025-10-15 01:00:00,7.4
"249",2025-10-15 01:15:00,7.4
"250",2025-10-15 01:30:00,7.4
"251",2025-10-15 01:45:00,7.5
"252",2025-10-15 02:00:00,7.4
"253",2025-10-15 02:15:00,7.4
"254",2025-10-15 02:30:00,7.4
"255",2025-10-15 02:45:00,7.4
"256",2025-10-15 03:00:00,7.4
"257",2025-10-15 03:15:00,7.3
"258",2025-10-15 03:30:00,7.3
"259",2025-10-15 03:45:00,7.3
"260",2025-10-15 04:00:00,7.4
"261",2025-10-15 04:15:00,7.3
"262",2025-10-15 04:30:00,7.3
"263",2025-10-15 04:45:00,7.3
"264",2025-10-15 05:00:00,7.3
"265",2025-10-15 05:15:00,7.3
"266",2025-10-15 05:30:00,7.3
"267",2025-10-15 05:45:00,7.3
"268",2025-10-15 06:00:00,7.2
"269",2025-10-15 06:15:00,7.2
"270",2025-10-15 06:30:00,7.3
"271",2025-10-15 06:45:00,7.2
"272",2025-10-15 07:00:00,7.2
"273",2025-10-15 07:15:00,7.2
"274",2025-10-15 07:30:00,7.3
"275",2025-10-15 07:45:00,7.2
"276",2025-10-15 08:00:00,7.2
"277",2025-10-15 08:15:00,7.2
"278",2025-10-15 08:30:00,7.2
"279",2025-10-15 08:45:00,7.2
"280",2025-10-15 09:00:00,7.2
"281",2025-10-15 09:15:00,7.2
"282",2025-10-15 09:30:00,7.2
"283",2025-10-15 09:45:00,7.2
"284",2025-10-15 10:00:00,7.1
"285",2025-10-15 10:15:00,7
"286",2025-10-15 10:30:00,7.1
"287",2025-10-15 10:45:00,7.1
"288",2025-10-15 11:00:00,7.2
"289",2025-10-15 11:15:00,7.2
"290",2025-10-15 11:30:00,7.2
"291",2025-10-15 11:45:00,7.2
"292",2025-10-15 12:00:00,7
"293",2025-10-15 12:15:00,7
"294",2025-10-15 12:30:00,7.1
"295",2025-10-15 12:45:00,7.2
"296",2025-10-15 13:00:00,7.2
"297",2025-10-15 13:15:00,7.1
"298",2025-10-15 13:30:00,7.2
"299",2025-10-15 13:45:00,7.1
"300",2025-10-15 14:00:00,7.1
"301",2025-10-15 14:15:00,7.1
"302",2025-10-15 14:30:00,7.1
"303",2025-10-15 14:45:00,7.1
"304",2025-10-15 15:00:00,7.1
"305",2025-10-15 15:15:00,7.1
"306",2025-10-15 15:30:00,7.1
"307",2025-10-15 15:45:00,7.2
"308",2025-10-15 16:00:00,7.2
"309",2025-10-15 16:15:00,7.3
"310",2025-10-15 16:30:00,7.4
"311",2025-10-15 16:45:00,7.4
"312",2025-10-15 17:00:00,7.3
"313",2025-10-15 17:15:00,7.5
"314",2025-10-15 17:30:00,7.5
"315",2025-10-15 17:45:00,7.4
"316",2025-10-15 18:00:00,7.4
"317",2025-10-15 18:15:00,7.4
"318",2025-10-15 18:30:00,7.4
"319",2025-10-15 18:45:00,7.4
"320",2025-10-15 19:00:00,7.4
"321",2025-10-15 19:15:00,7.3
"322",2025-10-15 19:30:00,7.3
"323",2025-10-15 19:45:00,7.3
"324",2025-10-15 20:00:00,7.2
"325",2025-10-15 20:15:00,7.3
"326",2025-10-15 20:30:00,7.2
"327",2025-10-15 20:45:00,7.2
"328",2025-10-15 21:00:00,7.2
"329",2025-10-15 21:15:00,7.2
"330",2025-10-15 21:30:00,7.2
"331",2025-10-15 21:45:00,7.2
"332",2025-10-15 22:00:00,7.2
"333",2025-10-15 22:15:00,7.2
"334",2025-10-15 22:30:00,7.1
"335",2025-10-15 22:45:00,7.2
"336",2025-10-15 23:00:00,7.1
"337",2025-10-15 23:15:00,7.1
"338",2025-10-15 23:30:00,7.1
"339",2025-10-15 23:45:00,7
"340",2025-10-16 00:00:00,7
"341",2025-10-16 00:15:00,7
"342",2025-10-16 00:30:00,6.9
"343",2025-10-16 00:45:00,7.1
"344",2025-10-16 01:00:00,7.1
"345",2025-10-16 01:15:00,7.2
"346",2025-10-16 01:30:00,7.2
"347",2025-10-16 01:45:00,7.2
"348",2025-10-16 02:00:00,7.2
"349",2025-10-16 02:15:00,7.2
"350",2025-10-16 02:30:00,7.3
"351",2025-10-16 02:45:00,7.3
"352",2025-10-16 03:00:00,7.3
"353",2025-10-16 03:15:00,7.3
"354",2025-10-16 03:30:00,7.3
"355",2025-10-16 03:45:00,7.2
"356",2025-10-16 04:00:00,7.2
"357",2025-10-16 04:15:00,7.2
"358",2025-10-16 04:30:00,7.1
"359",2025-10-16 04:45:00,7.1
"360",2025-10-16 05:00:00,7.1
"361",2025-10-16 05:15:00,7.1
"362",2025-10-16 05:30:00,7.1
"363",2025-10-16 05:45:00,7.1
"364",2025-10-16 06:00:00,7.1
"365",2025-10-16 06:15:00,7.1
"366",2025-10-16 06:30:00,7.1
"367",2025-10-16 06:45:00,7.1
"368",2025-10-16 07:00:00,7.1
"369",2025-10-16 07:15:00,7.1
"370",2025-10-16 07:30:00,7.1
"371",2025-10-16 07:45:00,7.1
"372",2025-10-16 08:00:00,7.1
"373",2025-10-16 08:15:00,7.1
"374",2025-10-16 08:30:00,7.1
"375",2025-10-16 08:45:00,7.1
"376",2025-10-16 09:00:00,7.1
"377",2025-10-16 09:15:00,7.1
"378",2025-10-16 09:30:00,7.1
"379",2025-10-16 09:45:00,7.1
"380",2025-10-16 10:00:00,7.1
"381",2025-10-16 10:15:00,7.1
"382",2025-10-16 10:30:00,7.1
"383",2025-10-16 10:45:00,7.2
"384",2025-10-16 11:00:00,7.1
"385",2025-10-16 11:15:00,7.1
"386",2025-10-16 11:30:00,7.1
