"","t","do"
"1",2023-12-08 00:15:00,5.7
"2",2023-12-08 00:30:00,5.6
"3",2023-12-08 00:45:00,5.5
"4",2023-12-08 01:00:00,5.4
"5",2023-12-08 01:15:00,5.3
"6",2023-12-08 01:30:00,5.2
"7",2023-12-08 01:45:00,5.1
"8",2023-12-08 02:00:00,5
"9",2023-12-08 02:15:00,4.9
"10",2023-12-08 02:30:00,4.9
"11",2023-12-08 02:45:00,4.8
"12",2023-12-08 03:00:00,4.8
"13",2023-12-08 03:15:00,4.8
"14",2023-12-08 03:30:00,4.7
"15",2023-12-08 03:45:00,4.7
"16",2023-12-08 04:00:00,NA
"17",2023-12-08 04:15:00,4.6
"18",2023-12-08 04:30:00,4.6
"19",2023-12-08 04:45:00,4.6
"20",2023-12-08 05:00:00,4.6
"21",2023-12-08 05:15:00,4.7
"22",2023-12-08 05:30:00,4.7
"23",2023-12-08 05:45:00,4.7
"24",2023-12-08 06:00:00,NA
"25",2023-12-08 06:15:00,NA
"26",2023-12-08 06:30:00,NA
"27",2023-12-08 06:45:00,NA
"28",2023-12-08 07:00:00,NA
"29",2023-12-08 07:15:00,NA
"30",2023-12-08 07:30:00,NA
"31",2023-12-08 07:45:00,NA
"32",2023-12-08 08:00:00,NA
"33",2023-12-08 08:15:00,NA
"34",2023-12-08 08:30:00,NA
"35",2023-12-08 08:45:00,NA
"36",2023-12-08 09:00:00,5.6
"37",2023-12-08 09:15:00,5.7
"38",2023-12-08 09:30:00,5.7
"39",2023-12-08 09:45:00,5.8
"40",2023-12-08 10:00:00,5.8
"41",2023-12-08 10:15:00,5.8
"42",2023-12-08 10:30:00,5.7
"43",2023-12-08 10:45:00,5.7
"44",2023-12-08 11:00:00,NA
"45",2023-12-08 11:15:00,NA
"46",2023-12-08 11:30:00,NA
"47",2023-12-08 11:45:00,NA
"48",2023-12-08 12:00:00,NA
"49",2023-12-08 12:15:00,NA
"50",2023-12-08 12:30:00,NA
"51",2023-12-08 12:45:00,NA
"52",2023-12-08 13:00:00,NA
"53",2023-12-08 13:15:00,NA
"54",2023-12-08 13:30:00,NA
"55",2023-12-08 13:45:00,NA
"56",2023-12-08 14:00:00,NA
"57",2023-12-08 14:15:00,NA
"58",2023-12-08 14:30:00,NA
"59",2023-12-08 14:45:00,NA
"60",2023-12-08 15:00:00,NA
"61",2023-12-08 15:15:00,NA
"62",2023-12-08 15:30:00,6
"63",2023-12-08 15:45:00,6.1
"64",2023-12-08 16:00:00,6.1
"65",2023-12-08 16:15:00,6.2
"66",2023-12-08 16:30:00,6.2
"67",2023-12-08 16:45:00,6.2
"68",2023-12-08 17:00:00,6.1
"69",2023-12-08 17:15:00,6.1
"70",2023-12-08 17:30:00,6.1
"71",2023-12-08 17:45:00,6.1
"72",2023-12-08 18:00:00,6.2
"73",2023-12-08 18:15:00,6.2
"74",2023-12-08 18:30:00,6.3
"75",2023-12-08 18:45:00,6.4
"76",2023-12-08 19:00:00,6.4
"77",2023-12-08 19:15:00,6.5
"78",2023-12-08 19:30:00,6.5
"79",2023-12-08 19:45:00,6.6
"80",2023-12-08 20:00:00,6.6
"81",2023-12-08 20:15:00,6.6
"82",2023-12-08 20:30:00,6.7
"83",2023-12-08 20:45:00,6.7
"84",2023-12-08 21:00:00,6.7
"85",2023-12-08 21:15:00,6.7
"86",2023-12-08 21:30:00,6.7
"87",2023-12-08 21:45:00,6.8
"88",2023-12-08 22:00:00,6.8
"89",2023-12-08 22:15:00,6.8
"90",2023-12-08 22:30:00,6.8
"91",2023-12-08 22:45:00,6.8
"92",2023-12-08 23:00:00,6.8
"93",2023-12-08 23:15:00,6.8
"94",2023-12-08 23:30:00,6.8
"95",2023-12-08 23:45:00,6.8
"96",2023-12-09 00:00:00,6.8
"97",2023-12-09 00:15:00,6.8
"98",2023-12-09 00:30:00,6.7
"99",2023-12-09 00:45:00,6.7
"100",2023-12-09 01:00:00,6.6
"101",2023-12-09 01:15:00,6.5
"102",2023-12-09 01:30:00,6.5
"103",2023-12-09 01:45:00,6.4
"104",2023-12-09 02:00:00,6.3
"105",2023-12-09 02:15:00,NA
"106",2023-12-09 02:30:00,NA
"107",2023-12-09 02:45:00,NA
"108",2023-12-09 03:00:00,NA
"109",2023-12-09 03:15:00,NA
"110",2023-12-09 03:30:00,NA
"111",2023-12-09 03:45:00,NA
"112",2023-12-09 04:00:00,NA
"113",2023-12-09 04:15:00,NA
"114",2023-12-09 04:30:00,NA
"115",2023-12-09 04:45:00,NA
"116",2023-12-09 05:00:00,NA
"117",2023-12-09 05:15:00,NA
"118",2023-12-09 05:30:00,NA
"119",2023-12-09 05:45:00,NA
"120",2023-12-09 06:00:00,NA
"121",2023-12-09 06:15:00,NA
"122",2023-12-09 06:30:00,NA
"123",2023-12-09 06:45:00,NA
"124",2023-12-09 07:00:00,NA
"125",2023-12-09 07:15:00,NA
"126",2023-12-09 07:30:00,NA
"127",2023-12-09 07:45:00,NA
"128",2023-12-09 08:00:00,NA
"129",2023-12-09 08:15:00,NA
"130",2023-12-09 08:30:00,NA
"131",2023-12-09 08:45:00,NA
"132",2023-12-09 09:00:00,NA
"133",2023-12-09 09:15:00,NA
"134",2023-12-09 09:30:00,NA
"135",2023-12-09 09:45:00,NA
"136",2023-12-09 10:00:00,5.6
"137",2023-12-09 10:15:00,5.7
"138",2023-12-09 10:30:00,5.9
"139",2023-12-09 10:45:00,5.9
"140",2023-12-09 11:00:00,5.9
"141",2023-12-09 11:15:00,5.9
"142",2023-12-09 11:30:00,5.8
"143",2023-12-09 11:45:00,5.8
"144",2023-12-09 12:00:00,5.8
"145",2023-12-09 12:15:00,5.7
"146",2023-12-09 12:30:00,5.6
"147",2023-12-09 12:45:00,5.6
"148",2023-12-09 13:00:00,5.6
"149",2023-12-09 13:15:00,5.7
"150",2023-12-09 13:30:00,5.8
"151",2023-12-09 13:45:00,5.8
"152",2023-12-09 14:00:00,5.8
"153",2023-12-09 14:15:00,5.8
"154",2023-12-09 14:30:00,5.7
"155",2023-12-09 14:45:00,5.6
"156",2023-12-09 15:00:00,5.6
"157",2023-12-09 15:15:00,5.7
"158",2023-12-09 15:30:00,5.8
"159",2023-12-09 15:45:00,6
"160",2023-12-09 16:00:00,6.2
"161",2023-12-09 16:15:00,6.3
"162",2023-12-09 16:30:00,6.3
"163",2023-12-09 16:45:00,6.2
"164",2023-12-09 17:00:00,6.4
"165",2023-12-09 17:15:00,6.4
"166",2023-12-09 17:30:00,6.3
"167",2023-12-09 17:45:00,6.2
"168",2023-12-09 18:00:00,6.2
"169",2023-12-09 18:15:00,6.1
"170",2023-12-09 18:30:00,6.1
"171",2023-12-09 18:45:00,6.1
"172",2023-12-09 19:00:00,6.1
"173",2023-12-09 19:15:00,6.1
"174",2023-12-09 19:30:00,6.1
"175",2023-12-09 19:45:00,6.1
"176",2023-12-09 20:00:00,6.1
"177",2023-12-09 20:15:00,6.1
"178",2023-12-09 20:30:00,6.2
"179",2023-12-09 20:45:00,6.2
"180",2023-12-09 21:00:00,6.1
"181",2023-12-09 21:15:00,6.2
"182",2023-12-09 21:30:00,6.3
"183",2023-12-09 21:45:00,6.1
"184",2023-12-09 22:00:00,6.4
"185",2023-12-09 22:15:00,6.4
"186",2023-12-09 22:30:00,6.5
"187",2023-12-09 22:45:00,6.4
"188",2023-12-09 23:00:00,6.5
"189",2023-12-09 23:15:00,6.5
"190",2023-12-09 23:30:00,6.4
"191",2023-12-09 23:45:00,6.3
"192",2023-12-10 00:00:00,6.3
"193",2023-12-10 00:15:00,6.3
"194",2023-12-10 00:30:00,6.2
"195",2023-12-10 00:45:00,6.5
"196",2023-12-10 01:00:00,6.4
"197",2023-12-10 01:15:00,6.4
"198",2023-12-10 01:30:00,6.4
"199",2023-12-10 01:45:00,6.4
"200",2023-12-10 02:00:00,6.3
"201",2023-12-10 02:15:00,6.3
"202",2023-12-10 02:30:00,6.2
"203",2023-12-10 02:45:00,6.1
"204",2023-12-10 03:00:00,6.1
"205",2023-12-10 03:15:00,5.9
