"","t","do"
"1",2026-07-11 09:15:00,6
"2",2026-07-11 09:30:00,5.9
"3",2026-07-11 09:45:00,6
"4",2026-07-11 10:00:00,6
"5",2026-07-11 10:15:00,6
"6",2026-07-11 10:30:00,6
"7",2026-07-11 10:45:00,6
"8",2026-07-11 11:00:00,5.9
"9",2026-07-11 11:15:00,6
"10",2026-07-11 11:30:00,6
"11",2026-07-11 11:45:00,6
"12",2026-07-11 12:00:00,6.1
"13",2026-07-11 12:15:00,6.1
"14",2026-07-11 12:30:00,6.1
"15",2026-07-11 12:45:00,6
"16",2026-07-11 13:00:00,6.1
"17",2026-07-11 13:15:00,6.1
"18",2026-07-11 13:30:00,6.1
"19",2026-07-11 13:45:00,6.1
"20",2026-07-11 14:00:00,6.1
"21",2026-07-11 14:15:00,6.1
"22",2026-07-11 14:30:00,6
"23",2026-07-11 14:45:00,5.8
"24",2026-07-11 15:00:00,5.8
"25",2026-07-11 15:15:00,5.8
"26",2026-07-11 15:30:00,5.6
"27",2026-07-11 15:45:00,5.6
"28",2026-07-11 16:00:00,5.5
"29",2026-07-11 16:15:00,5.3
"30",2026-07-11 16:30:00,5.1
"31",2026-07-11 16:45:00,4.9
"32",2026-07-11 17:00:00,5.2
"33",2026-07-11 17:15:00,5.1
"34",2026-07-11 17:30:00,5.1
"35",2026-07-11 17:45:00,5.6
"36",2026-07-11 18:00:00,5.5
"37",2026-07-11 18:15:00,6.3
"38",2026-07-11 18:30:00,6.2
"39",2026-07-11 18:45:00,6.4
"40",2026-07-11 19:00:00,5.9
"41",2026-07-11 19:15:00,6.3
"42",2026-07-11 19:30:00,6.6
"43",2026-07-11 19:45:00,7.1
"44",2026-07-11 20:00:00,7
"45",2026-07-11 20:15:00,7.1
"46",2026-07-11 20:30:00,6.9
"47",2026-07-11 20:45:00,6.8
"48",2026-07-11 21:00:00,6.3
"49",2026-07-11 21:15:00,6.1
"50",2026-07-11 21:30:00,6
"51",2026-07-11 21:45:00,5.8
"52",2026-07-11 22:00:00,5.8
"53",2026-07-11 22:15:00,5.6
"54",2026-07-11 22:30:00,5.5
"55",2026-07-11 22:45:00,5.5
"56",2026-07-11 23:00:00,5.4
"57",2026-07-11 23:15:00,5.4
"58",2026-07-11 23:30:00,5.2
"59",2026-07-11 23:45:00,5.2
"60",2026-07-12 00:00:00,5.3
"61",2026-07-12 00:15:00,5.8
"62",2026-07-12 00:30:00,5.9
"63",2026-07-12 00:45:00,6.1
"64",2026-07-12 01:00:00,6.2
"65",2026-07-12 01:15:00,6.3
"66",2026-07-12 01:30:00,6.4
"67",2026-07-12 01:45:00,6.5
"68",2026-07-12 02:00:00,6.3
"69",2026-07-12 02:15:00,6.5
"70",2026-07-12 02:30:00,6.5
"71",2026-07-12 02:45:00,6.4
"72",2026-07-12 03:00:00,6.4
"73",2026-07-12 03:15:00,6.3
"74",2026-07-12 03:30:00,6.3
"75",2026-07-12 03:45:00,6.3
"76",2026-07-12 04:00:00,6.2
"77",2026-07-12 04:15:00,6.2
"78",2026-07-12 04:30:00,6.2
"79",2026-07-12 04:45:00,6.2
"80",2026-07-12 05:00:00,6.2
"81",2026-07-12 05:15:00,6.2
"82",2026-07-12 05:30:00,6.1
"83",2026-07-12 05:45:00,6.2
"84",2026-07-12 06:00:00,6.2
"85",2026-07-12 06:15:00,6.2
"86",2026-07-12 06:30:00,6.1
"87",2026-07-12 06:45:00,5.9
"88",2026-07-12 07:00:00,5.9
"89",2026-07-12 07:15:00,6
"90",2026-07-12 07:30:00,6.1
"91",2026-07-12 07:45:00,6.1
"92",2026-07-12 08:00:00,6
"93",2026-07-12 08:15:00,6
"94",2026-07-12 08:30:00,5.9
"95",2026-07-12 08:45:00,5.9
"96",2026-07-12 09:00:00,5.8
"97",2026-07-12 09:15:00,5.8
"98",2026-07-12 09:30:00,5.8
"99",2026-07-12 09:45:00,5.7
"100",2026-07-12 10:00:00,5.7
"101",2026-07-12 10:15:00,5.7
"102",2026-07-12 10:30:00,5.7
"103",2026-07-12 10:45:00,5.7
"104",2026-07-12 11:00:00,5.7
"105",2026-07-12 11:15:00,5.7
"106",2026-07-12 11:30:00,5.7
"107",2026-07-12 11:45:00,5.7
"108",2026-07-12 12:00:00,5.7
"109",2026-07-12 12:15:00,5.7
"110",2026-07-12 12:30:00,5.8
"111",2026-07-12 12:45:00,5.7
"112",2026-07-12 13:00:00,5.8
"113",2026-07-12 13:15:00,5.8
"114",2026-07-12 13:30:00,5.8
"115",2026-07-12 13:45:00,5.8
"116",2026-07-12 14:00:00,5.8
"117",2026-07-12 14:15:00,5.8
"118",2026-07-12 14:30:00,5.7
"119",2026-07-12 14:45:00,5.7
"120",2026-07-12 15:00:00,5.8
"121",2026-07-12 15:15:00,5.8
"122",2026-07-12 15:30:00,5.6
"123",2026-07-12 15:45:00,5.5
"124",2026-07-12 16:00:00,5.4
"125",2026-07-12 16:15:00,5.3
"126",2026-07-12 16:30:00,5.2
"127",2026-07-12 16:45:00,5.3
"128",2026-07-12 17:00:00,5.1
"129",2026-07-12 17:15:00,4.9
"130",2026-07-12 17:30:00,4.6
"131",2026-07-12 17:45:00,4.7
"132",2026-07-12 18:00:00,4.9
"133",2026-07-12 18:15:00,5.1
"134",2026-07-12 18:30:00,5.1
"135",2026-07-12 18:45:00,5.3
"136",2026-07-12 19:00:00,5.2
"137",2026-07-12 19:15:00,5.2
"138",2026-07-12 19:30:00,5.3
"139",2026-07-12 19:45:00,5.3
"140",2026-07-12 20:00:00,5
"141",2026-07-12 20:15:00,4.9
"142",2026-07-12 20:30:00,5.2
"143",2026-07-12 20:45:00,5.1
"144",2026-07-12 21:00:00,5.4
"145",2026-07-12 21:15:00,5.4
"146",2026-07-12 21:30:00,5.5
"147",2026-07-12 21:45:00,5.5
"148",2026-07-12 22:00:00,5.5
"149",2026-07-12 22:15:00,5.3
"150",2026-07-12 22:30:00,5.2
"151",2026-07-12 22:45:00,5.1
"152",2026-07-12 23:00:00,5
"153",2026-07-12 23:15:00,4.8
