"","t","do"
"1",2024-12-03 09:15:00,5.8
"2",2024-12-03 09:30:00,5.8
"3",2024-12-03 09:45:00,5.8
"4",2024-12-03 10:00:00,5.9
"5",2024-12-03 10:15:00,5.9
"6",2024-12-03 10:30:00,5.9
"7",2024-12-03 10:45:00,5.9
"8",2024-12-03 11:00:00,5.9
"9",2024-12-03 11:15:00,5.9
"10",2024-12-03 11:30:00,5.9
"11",2024-12-03 11:45:00,5.9
"12",2024-12-03 12:00:00,5.9
"13",2024-12-03 12:15:00,5.9
"14",2024-12-03 12:30:00,5.9
"15",2024-12-03 12:45:00,5.9
"16",2024-12-03 13:00:00,5.9
"17",2024-12-03 13:15:00,5.9
"18",2024-12-03 13:30:00,5.9
"19",2024-12-03 13:45:00,5.9
"20",2024-12-03 14:00:00,5.9
"21",2024-12-03 14:15:00,5.9
"22",2024-12-03 14:30:00,5.9
"23",2024-12-03 14:45:00,5.9
"24",2024-12-03 15:00:00,5.9
"25",2024-12-03 15:15:00,5.9
"26",2024-12-03 15:30:00,5.9
"27",2024-12-03 15:45:00,5.9
"28",2024-12-03 16:00:00,5.8
"29",2024-12-03 16:15:00,5.8
"30",2024-12-03 16:30:00,5.8
"31",2024-12-03 16:45:00,5.8
"32",2024-12-03 17:00:00,5.7
"33",2024-12-03 17:15:00,5.7
"34",2024-12-03 17:30:00,5.7
"35",2024-12-03 17:45:00,5.7
"36",2024-12-03 18:00:00,5.7
"37",2024-12-03 18:15:00,5.6
"38",2024-12-03 18:30:00,5.6
"39",2024-12-03 18:45:00,5.6
"40",2024-12-03 19:00:00,5.6
"41",2024-12-03 19:15:00,5.6
"42",2024-12-03 19:30:00,5.6
"43",2024-12-03 19:45:00,5.6
"44",2024-12-03 20:00:00,5.6
"45",2024-12-03 20:15:00,5.6
"46",2024-12-03 20:30:00,5.6
"47",2024-12-03 20:45:00,5.6
"48",2024-12-03 21:00:00,5.6
"49",2024-12-03 21:15:00,5.6
"50",2024-12-03 21:30:00,5.6
"51",2024-12-03 21:45:00,5.6
"52",2024-12-03 22:00:00,5.6
"53",2024-12-03 22:15:00,5.6
"54",2024-12-03 22:30:00,5.6
"55",2024-12-03 22:45:00,5.6
"56",2024-12-03 23:00:00,5.6
"57",2024-12-03 23:15:00,5.6
"58",2024-12-03 23:30:00,5.6
