"","t","do"
"1",2023-09-07 23:15:00,6.4
"2",2023-09-07 23:30:00,6.4
"3",2023-09-07 23:45:00,6.4
"4",2023-09-08 00:00:00,6.4
"5",2023-09-08 00:15:00,6.4
"6",2023-09-08 00:30:00,6.3
"7",2023-09-08 00:45:00,6.2
"8",2023-09-08 01:00:00,6.2
"9",2023-09-08 01:15:00,6.2
"10",2023-09-08 01:30:00,6.1
"11",2023-09-08 01:45:00,5.9
"12",2023-09-08 02:00:00,6
"13",2023-09-08 02:15:00,6
"14",2023-09-08 02:30:00,6
"15",2023-09-08 02:45:00,6.1
"16",2023-09-08 03:00:00,6.1
"17",2023-09-08 03:15:00,6.1
"18",2023-09-08 03:30:00,6.1
"19",2023-09-08 03:45:00,6.1
"20",2023-09-08 04:00:00,6
"21",2023-09-08 04:15:00,6
"22",2023-09-08 04:30:00,6
"23",2023-09-08 04:45:00,5.8
"24",2023-09-08 05:00:00,5.9
"25",2023-09-08 05:15:00,5.8
"26",2023-09-08 05:30:00,5.7
"27",2023-09-08 05:45:00,5.7
"28",2023-09-08 06:00:00,5.5
"29",2023-09-08 06:15:00,5.6
"30",2023-09-08 06:30:00,5.4
"31",2023-09-08 06:45:00,5.4
"32",2023-09-08 07:00:00,5.3
"33",2023-09-08 07:15:00,5.2
"34",2023-09-08 07:30:00,5.1
"35",2023-09-08 07:45:00,5.2
"36",2023-09-08 08:00:00,5
"37",2023-09-08 08:15:00,5.1
"38",2023-09-08 08:30:00,5.2
"39",2023-09-08 08:45:00,5.1
"40",2023-09-08 09:00:00,5.1
"41",2023-09-08 09:15:00,5.1
"42",2023-09-08 09:30:00,4.7
"43",2023-09-08 09:45:00,4.7
"44",2023-09-08 10:00:00,4.8
"45",2023-09-08 10:15:00,4.7
"46",2023-09-08 10:30:00,4.9
"47",2023-09-08 10:45:00,4.5
"48",2023-09-08 11:00:00,4.7
"49",2023-09-08 11:15:00,4.6
"50",2023-09-08 11:30:00,4.5
"51",2023-09-08 11:45:00,4.4
"52",2023-09-08 12:00:00,4.2
"53",2023-09-08 12:15:00,4.3
"54",2023-09-08 12:30:00,4
"55",2023-09-08 12:45:00,3.9
"56",2023-09-08 13:00:00,4
"57",2023-09-08 13:15:00,3.6
"58",2023-09-08 13:30:00,3.3
"59",2023-09-08 13:45:00,3.2
"60",2023-09-08 14:00:00,3.7
"61",2023-09-08 14:15:00,3.7
"62",2023-09-08 14:30:00,3.4
"63",2023-09-08 14:45:00,3.6
"64",2023-09-08 15:00:00,3.8
"65",2023-09-08 15:15:00,3.7
"66",2023-09-08 15:30:00,3.7
"67",2023-09-08 15:45:00,3.8
"68",2023-09-08 16:00:00,3.9
"69",2023-09-08 16:15:00,3.5
"70",2023-09-08 16:30:00,3.7
"71",2023-09-08 16:45:00,3.4
"72",2023-09-08 17:00:00,4.4
"73",2023-09-08 17:15:00,5.4
"74",2023-09-08 17:30:00,5.1
"75",2023-09-08 17:45:00,4.9
"76",2023-09-08 18:00:00,4.7
"77",2023-09-08 18:15:00,4.5
"78",2023-09-08 18:30:00,4.3
"79",2023-09-08 18:45:00,4.1
"80",2023-09-08 19:00:00,4.1
"81",2023-09-08 19:15:00,3.9
"82",2023-09-08 19:30:00,3.9
"83",2023-09-08 19:45:00,3.9
"84",2023-09-08 20:00:00,3.9
"85",2023-09-08 20:15:00,3.9
"86",2023-09-08 20:30:00,3.9
"87",2023-09-08 20:45:00,3.8
"88",2023-09-08 21:00:00,3.7
"89",2023-09-08 21:15:00,3.7
"90",2023-09-08 21:30:00,3.7
"91",2023-09-08 21:45:00,3.6
"92",2023-09-08 22:00:00,3.6
"93",2023-09-08 22:15:00,3.9
"94",2023-09-08 22:30:00,4
"95",2023-09-08 22:45:00,4.5
"96",2023-09-08 23:00:00,4.9
"97",2023-09-08 23:15:00,5
"98",2023-09-08 23:30:00,5
"99",2023-09-08 23:45:00,5.2
"100",2023-09-09 00:00:00,5.2
"101",2023-09-09 00:15:00,5.3
"102",2023-09-09 00:30:00,5.2
"103",2023-09-09 00:45:00,5.3
"104",2023-09-09 01:00:00,5.2
"105",2023-09-09 01:15:00,5.5
"106",2023-09-09 01:30:00,5.7
"107",2023-09-09 01:45:00,5.7
"108",2023-09-09 02:00:00,5.6
"109",2023-09-09 02:15:00,5.6
"110",2023-09-09 02:30:00,5.6
"111",2023-09-09 02:45:00,5.5
"112",2023-09-09 03:00:00,5.4
"113",2023-09-09 03:15:00,5.6
"114",2023-09-09 03:30:00,5.5
"115",2023-09-09 03:45:00,5.5
"116",2023-09-09 04:00:00,5.5
"117",2023-09-09 04:15:00,5.4
