"","t","do"
"1",2023-12-09 00:15:00,6.8
"2",2023-12-09 00:30:00,6.7
"3",2023-12-09 00:45:00,6.7
"4",2023-12-09 01:00:00,6.6
"5",2023-12-09 01:15:00,6.5
"6",2023-12-09 01:30:00,6.5
"7",2023-12-09 01:45:00,6.4
"8",2023-12-09 02:00:00,6.3
"9",2023-12-09 02:15:00,NA
"10",2023-12-09 02:30:00,NA
"11",2023-12-09 02:45:00,NA
"12",2023-12-09 03:00:00,NA
"13",2023-12-09 03:15:00,NA
"14",2023-12-09 03:30:00,NA
"15",2023-12-09 03:45:00,NA
"16",2023-12-09 04:00:00,NA
"17",2023-12-09 04:15:00,NA
"18",2023-12-09 04:30:00,NA
"19",2023-12-09 04:45:00,NA
"20",2023-12-09 05:00:00,NA
"21",2023-12-09 05:15:00,NA
"22",2023-12-09 05:30:00,NA
"23",2023-12-09 05:45:00,NA
"24",2023-12-09 06:00:00,NA
"25",2023-12-09 06:15:00,NA
"26",2023-12-09 06:30:00,NA
"27",2023-12-09 06:45:00,NA
"28",2023-12-09 07:00:00,NA
"29",2023-12-09 07:15:00,NA
"30",2023-12-09 07:30:00,NA
"31",2023-12-09 07:45:00,NA
"32",2023-12-09 08:00:00,NA
"33",2023-12-09 08:15:00,NA
"34",2023-12-09 08:30:00,NA
"35",2023-12-09 08:45:00,NA
"36",2023-12-09 09:00:00,NA
"37",2023-12-09 09:15:00,NA
"38",2023-12-09 09:30:00,NA
"39",2023-12-09 09:45:00,NA
"40",2023-12-09 10:00:00,5.6
"41",2023-12-09 10:15:00,5.7
"42",2023-12-09 10:30:00,5.9
"43",2023-12-09 10:45:00,5.9
"44",2023-12-09 11:00:00,5.9
"45",2023-12-09 11:15:00,5.9
"46",2023-12-09 11:30:00,5.8
"47",2023-12-09 11:45:00,5.8
"48",2023-12-09 12:00:00,5.8
"49",2023-12-09 12:15:00,5.7
"50",2023-12-09 12:30:00,5.6
"51",2023-12-09 12:45:00,5.6
"52",2023-12-09 13:00:00,5.6
"53",2023-12-09 13:15:00,5.7
"54",2023-12-09 13:30:00,5.8
"55",2023-12-09 13:45:00,5.8
"56",2023-12-09 14:00:00,5.8
"57",2023-12-09 14:15:00,5.8
"58",2023-12-09 14:30:00,5.7
"59",2023-12-09 14:45:00,5.6
"60",2023-12-09 15:00:00,5.6
"61",2023-12-09 15:15:00,5.7
"62",2023-12-09 15:30:00,5.8
"63",2023-12-09 15:45:00,6
"64",2023-12-09 16:00:00,6.2
"65",2023-12-09 16:15:00,6.3
"66",2023-12-09 16:30:00,6.3
